obs_id,date,label,t_years,gold_price,silver_price,gold_log_price,silver_log_price,gold_dev,silver_dev,is_break,price_oil,price_gas
960,1994-05-24,0,25.25,265.57155852157155,3.689142733867692,5.5818843279887655,1.3053941096165589,0.0,0.0,0,48.9856,5.553669269670677
961,1994-05-26,0,25.25793650793651,276.1958672215853,3.9473700803644296,5.621110277871157,1.3730495547287704,0.0,0.0,0,48.3689,5.679267979157256
962,1994-05-31,0,25.26984126984127,275.89384959884063,3.7983169438271775,5.620016188835733,1.334558059099784,0.0,0.0,0,40.8028,6.363176077282328
963,1994-06-03,0,25.28174603174603,281.0328147828302,3.9366452876888114,5.638471441102242,1.3703289107953762,0.0,0.0,0,43.62,5.6916993234870255
964,1994-06-08,0,25.293650793650794,277.6198935870075,3.895420079288505,5.6262528888424,1.3598015244156942,0.0,0.0,0,44.9721,5.220579798114047
965,1994-06-13,0,25.30555555555556,276.3039368117798,3.817083435349933,5.621501480151353,1.3394866324054937,0.0,0.0,0,46.4582,5.0648458525385935
966,1994-06-16,0,25.31746031746032,278.8138836819548,3.981412658195588,5.630544475644893,1.3816366955654364,0.0,0.0,0,46.6681,5.762696354970352
967,1994-06-21,0,25.32936507936508,276.3404357336589,3.917847729815231,5.621633568429983,1.365542454503518,0.0,0.0,0,45.6204,6.1574404709370425
968,1994-06-23,0,25.33730158730159,273.66211670903107,3.9046557845391634,5.611894194735136,1.362169632041311,0.0,0.0,0,44.2173,5.85323207717551
969,1994-06-28,0,25.349206349206348,278.61834118606095,4.092923533858405,5.6298428925817285,1.4092595151609182,0.0,0.0,0,42.6322,5.984440081235912
970,1994-07-01,0,25.36111111111111,274.0040378166645,3.903946684890132,5.613142842836658,1.3619880119233048,0.0,0.0,0,44.807,5.974609469747361
971,1994-07-06,0,25.373015873015877,281.6271577906094,4.072133696428167,5.64058406065154,1.4041671118202697,0.0,0.0,0,44.5824,5.384512132774606
972,1994-07-11,0,25.38492063492064,280.0302258683128,3.9533009680817655,5.634897546872807,1.3745509180420972,0.0,0.0,0,46.1896,5.62271705625776
973,1994-07-14,0,25.396825396825395,282.01564107865994,4.035719873570881,5.6419625342179405,1.3951846931378122,0.0,0.0,0,46.0811,5.799236179601044
974,1994-07-19,0,25.40873015873016,281.1630536023116,4.055443260632358,5.638934762976824,1.40005999370973,0.0,0.0,0,45.7324,5.600068074971743
975,1994-07-22,0,25.42063492063492,287.4527302530556,4.188144475954145,5.661058430208418,1.432257790014538,0.0,0.0,0,44.7272,5.274106816820773
976,1994-07-26,0,25.428571428571427,290.71497421248307,4.279921402304558,5.672343317117045,1.453934645477553,0.0,0.0,0,42.4143,5.7775626667129725
977,1994-07-29,0,25.44047619047619,289.33905222121746,4.098224148916223,5.667599191538436,1.4105537454697812,0.0,0.0,0,43.8722,5.6981709034058206
978,1994-08-03,0,25.452380952380956,290.2739407128927,4.055029718942828,5.670825100252747,1.3999580165029926,0.0,0.0,0,41.947,5.599445635636325
979,1994-08-08,0,25.464285714285715,283.6642625622365,3.8055080753717543,5.6477913647656015,1.3364495107495338,0.0,0.0,0,40.4602,5.319581252767651
980,1994-08-11,0,25.476190476190474,283.53642476966985,3.632911163955072,5.647340597347344,1.2900343004091506,0.0,0.0,0,41.5622,5.531605445275674
981,1994-08-16,0,25.48809523809524,285.664769855587,3.693201089595381,5.654818989962189,1.306493585943743,0.0,0.0,0,39.2903,5.984549935061615
982,1994-08-19,0,25.5,286.84321476544466,3.698495792260194,5.658935776472992,1.307926194356939,0.0,0.0,0,39.9839,5.563922463521126
983,1994-08-24,0,25.511904761904763,282.13675268798494,3.629412633778931,5.642391892003261,1.289070826307963,0.0,0.0,0,43.089,5.336427115787934
984,1994-08-26,0,25.51984126984127,279.54857866144806,3.5423142068604565,5.633176083079289,1.264780244308358,0.0,0.0,0,43.7158,5.626567256977171
985,1994-08-31,0,25.53174603174603,277.4800539801335,3.578610404366532,5.625749053054106,1.2749745698559989,0.0,0.0,0,42.6441,5.680257551977371
986,1994-09-05,0,25.543650793650794,279.784928065287,3.5175952412430247,5.634021193965955,1.2577775860415608,0.0,0.0,0,43.1055,5.825095187375327
987,1994-09-08,0,25.55555555555556,276.1621972259058,3.3452822380824654,5.620988364214461,1.2075510661290885,0.0,0.0,0,44.0497,5.534430392505561
988,1994-09-13,0,25.56746031746032,278.1026048213357,3.473450608146728,5.627990127687732,1.245148511428777,0.0,0.0,0,40.2442,5.763729095105223
989,1994-09-16,0,25.57936507936508,278.5488098108379,3.553181508056706,5.629593303655104,1.2678434015929616,0.0,0.0,0,42.4054,5.634228713511672
990,1994-09-21,0,25.59126984126984,278.9988928603783,3.55045542724025,5.6312078135711205,1.2670758846223986,0.0,0.0,0,43.5426,5.53131232058128
991,1994-09-26,0,25.603174603174605,275.34435761944025,3.551696095383901,5.618022523831347,1.2674252627375566,0.0,0.0,0,43.8034,4.62578603726075
992,1994-09-28,0,25.61111111111111,274.6081850393716,3.505587827622721,5.615345300025013,1.2543582175865833,0.0,0.0,0,43.3526,4.344054923118589
993,1994-10-03,0,25.623015873015877,269.08518035587326,3.431725004857347,5.595027985075078,1.2330630516255758,0.0,0.0,0,42.6022,4.322235259239042
994,1994-10-06,0,25.63492063492064,258.72446162723827,3.2614577981501767,5.555763640683344,1.1821742727713036,0.0,0.0,0,43.8865,4.090701181598079
995,1994-10-11,0,25.646825396825395,253.6425386726203,3.0970092668405003,5.535925947741765,1.1304368931856528,0.0,0.0,0,43.6885,4.179890950094137
996,1994-10-14,0,25.65873015873016,256.6224105837732,3.168471497679331,5.547605785015509,1.1532492942160673,0.0,0.0,0,44.3785,3.9010705237908
997,1994-10-19,0,25.67063492063492,258.35318567103513,3.2037435487706207,5.554327585491445,1.1643199850446808,0.0,0.0,0,48.5912,3.786834354726385
998,1994-10-24,0,25.682539682539684,258.3600443157086,3.16192475259392,5.55435413269123,1.15118094109549,0.0,0.0,0,49.0289,4.133721931899854
999,1994-10-26,0,25.69047619047619,263.66822780382114,3.216903299181654,5.57469159995618,1.16841918848948,0.0,0.0,0,49.0138,3.983713654950537
1000,1994-10-31,0,25.702380952380956,258.5302306038677,3.089214463492181,5.555012633354007,1.127916839655974,0.0,0.0,0,51.7132,4.051275481006218
1001,1994-11-03,0,25.714285714285715,262.84417906967656,3.1267580595789863,5.571561381574843,1.1399967040653642,0.0,0.0,0,51.1133,4.126502115010727
1002,1994-11-08,0,25.726190476190474,260.19724347074805,3.034741998992464,5.561439972135848,1.1101264123288237,0.0,0.0,0,55.725,4.2560493937801045
1003,1994-11-11,0,25.73809523809524,258.7339575940717,2.960558071042438,5.555800343021084,1.0853777880793427,0.0,0.0,0,59.4224,4.455324270382338
1004,1994-11-16,0,25.75,257.7970227708449,2.883399873458385,5.55217254183811,1.0589701095094146,0.0,0.0,0,59.1735,4.286827894524383
1005,1994-11-21,0,25.761904761904763,260.6592227147747,2.96969314657512,5.563213894109233,1.0884586298254972,0.0,0.0,0,58.3498,4.173130728564271
1006,1994-11-24,0,25.77380952380953,260.5009271498399,2.9207391957276907,5.562606420303556,1.0718367334651446,0.0,0.0,0,59.3278,4.450519932327433
1007,1994-11-28,0,25.78174603174603,264.240903370569,3.01942765858249,5.576861199826952,1.1050672964004922,0.0,0.0,0,59.6029,4.430732824664165
1008,1994-12-01,0,25.793650793650794,262.2322736050245,3.0972385071118,5.5692306514933865,1.1305109103318085,0.0,0.0,0,56.8258,4.85546427314681
1009,1994-12-06,0,25.80555555555556,261.89053063145724,3.074351457876953,5.5679265944318175,1.123093971006765,0.0,0.0,0,55.443,5.154895729024211
1010,1994-12-09,0,25.81746031746032,262.5360334975878,3.114495312103048,5.570388343077951,1.136067120526486,0.0,0.0,0,56.1793,5.603379483333249
1011,1994-12-14,0,25.82936507936508,260.3314759389773,3.0765325489681654,5.5619557264687005,1.1238031670118274,0.0,0.0,0,60.9718,5.6751488605137
1012,1994-12-19,0,25.84126984126984,260.203343447784,3.046660106958704,5.56146341552615,1.1140459437186192,0.0,0.0,0,57.7694,5.045207460299805
1013,1994-12-22,0,25.853174603174605,262.3977932016362,3.1139909161885733,5.569861646979829,1.1359051563197462,0.0,0.0,0,58.5885,5.105083413673427
1014,1994-12-27,0,25.865079365079364,259.7998123366978,3.0484251055426856,5.559911381898663,1.114625098421722,0.0,0.0,0,57.6669,4.668034204685351
1015,1994-12-29,0,25.873015873015877,256.850804762624,2.99068338003998,5.548495390109163,1.0955019164851527,0.0,0.0,0,57.4651,4.397046442604999
1016,1995-01-03,0,25.88492063492064,258.919082340622,3.0873567118585044,5.5565155894899,1.127315291762505,0.0,0.0,0,62.0598,3.942666075091004
1017,1995-01-06,0,25.896825396825395,265.3592165330816,3.1676454356603525,5.581084442166401,1.1529885471268486,0.0,0.0,0,63.7015,4.349860623239534
1018,1995-01-11,0,25.90873015873016,269.74623330117186,3.261934331410699,5.597481640375031,1.1823203726076787,0.0,0.0,0,64.771,4.573765738760767
1019,1995-01-16,0,25.92063492063492,267.1314790282056,3.1586976584550803,5.587740968013232,1.1501598092482186,0.0,0.0,0,66.6686,4.6219680967113375
1020,1995-01-19,0,25.932539682539684,261.7858791742753,3.0473189605302604,5.567526914566101,1.1142621747121382,0.0,0.0,0,68.3906,4.5960797375212445
1021,1995-01-24,0,25.944444444444443,260.0489384211211,3.00727373275122,5.560869838000102,1.1010339317060187,0.0,0.0,0,65.6293,4.2380364704065965
1022,1995-01-26,0,25.952380952380956,257.0243244624168,2.88282436985032,5.549170728130092,1.058770497567287,0.0,0.0,0,62.0826,4.272550700570778
1023,1995-01-31,0,25.964285714285715,259.1061030749551,2.927532428539452,5.557237642192061,1.074159893640835,0.0,0.0,0,61.0601,4.211345799415869
1024,1995-02-03,0,25.976190476190474,254.62928755435613,2.867832881093551,5.539808713106648,1.0535566508490672,0.0,0.0,0,57.3131,4.168294450032761
1025,1995-02-08,0,25.98809523809524,257.9641400603592,2.9656263827095604,5.552820583247221,1.087088269061631,0.0,0.0,0,56.3848,4.610411539525712
1026,1995-02-13,0,26.0,260.5989520911347,2.9444514349105333,5.562982643543499,1.0799225297736974,0.0,0.0,0,54.7759,4.977375173272207
1027,1995-02-16,0,26.011904761904763,258.7762055306992,2.9446501506710283,5.555963616864698,1.0799900157077342,0.0,0.0,0,56.2144,4.661323425534671
1028,1995-02-21,0,26.02380952380953,249.90891346081025,2.801517327459325,5.5210965053153,1.0301611730689777,0.0,0.0,0,56.7663,4.553838227762869
1029,1995-02-24,0,26.035714285714285,247.68657056487257,2.790202073777159,5.512164118492935,1.02611402108762,0.0,0.0,0,57.1517,4.553773730251391
1030,1995-02-28,0,26.043650793650794,239.78308966624664,2.7169469642921924,5.479734721617488,0.9995088103023476,0.0,0.0,0,57.711,4.458778907831814
1031,1995-03-03,0,26.05555555555556,231.2366022720226,2.665811308566147,5.443441438593189,0.980508442269768,0.0,0.0,0,59.5578,4.433675553801591
1032,1995-03-08,0,26.06746031746032,230.10747193845464,2.55666227612777,5.438546469084522,0.938702609419269,0.0,0.0,0,57.2173,4.156724401073125
1033,1995-03-13,0,26.07936507936508,232.5934858851789,2.603468563337538,5.449292234039685,0.9568446187783896,0.0,0.0,0,56.2178,4.187973464436014
1034,1995-03-16,0,26.09126984126984,235.0877458643403,2.6087646626575864,5.459958831109476,0.9588767999617912,0.0,0.0,0,56.5198,4.012455576919631
1035,1995-03-21,0,26.103174603174605,234.5586745805813,2.516684642217321,5.457705768019725,0.9229424171702244,0.0,0.0,0,54.9641,3.946647956802885
1036,1995-03-24,0,26.115079365079364,234.7091895065864,2.4802863336951857,5.458347256357987,0.9083740106473844,0.0,0.0,0,57.4797,3.868167431787375
1037,1995-03-29,0,26.126984126984127,235.61905157826104,2.4762272177807767,5.462216312592408,0.9067361186978522,0.0,0.0,0,58.4868,4.267131895012079
1038,1995-03-31,0,26.13492063492064,237.88987309087807,2.4734960249674782,5.471807848478862,0.9056325446366204,0.0,0.0,0,58.3643,4.375652521302012
1039,1995-04-05,0,26.146825396825395,244.24343542979463,2.5742656948346965,5.498165414122798,0.9455643263933566,0.0,0.0,0,61.5109,4.399042130503333
1040,1995-04-10,0,26.15873015873016,249.5524536903717,2.6861203868762957,5.519669128327195,0.9880979172293028,0.0,0.0,0,62.0006,4.713202226669649
1041,1995-04-13,0,26.17063492063492,248.7601412837452,2.6820472386056657,5.51648914418755,0.9865803979055938,0.0,0.0,0,61.4422,4.912117108256676
1042,1995-04-18,0,26.182539682539684,244.88050980846003,2.6375677240104443,5.500770376505539,0.9698571758224588,0.0,0.0,0,61.1458,4.979182342644624
1043,1995-04-21,0,26.194444444444443,253.1096221449724,2.710064170617364,5.533822683995463,0.9969723138058608,0.0,0.0,0,59.6191,5.308642668279057
1044,1995-04-26,0,26.20634920634921,260.8390081480159,2.8706096686019635,5.563903389987546,1.054524435296187,0.0,0.0,0,58.1005,5.663580985220419
1045,1995-05-01,0,26.21825396825397,254.00881717579148,2.7793854769597948,5.537368979706562,1.022229851813761,0.0,0.0,0,63.0085,5.880696511880626
1046,1995-05-03,0,26.226190476190474,257.31756259729724,2.786366599394114,5.550310974234986,1.024738452987371,0.0,0.0,0,62.0474,5.563528625416516
1047,1995-05-08,0,26.23809523809524,254.99130392460617,2.7500790817686727,5.541229442320485,1.0116296682717951,0.0,0.0,0,59.4223,5.32919107308737
1048,1995-05-11,0,26.25,257.45403763275914,2.769012224676868,5.550841209541667,1.018490659013629,0.0,0.0,0,61.4302,5.1459401152425
1049,1995-05-16,0,26.261904761904763,255.51540296859227,2.7098421168247704,5.543282693418015,0.996890373720206,0.0,0.0,0,62.9699,6.586817865216752
1050,1995-05-19,0,26.27380952380953,262.72354642683064,2.8363345493336465,5.571102325057054,1.0425125669218582,0.0,0.0,0,61.3179,7.0613104960203845
1051,1995-05-24,0,26.285714285714285,263.40202317523404,2.8466182247624348,5.573681470279052,1.0461317019252003,0.0,0.0,0,60.9063,7.150306216262819
1052,1995-05-29,0,26.297619047619047,262.99607110217875,2.8457172270226723,5.572139093291194,1.0458151366929092,0.0,0.0,0,59.3852,6.936294706064904
1053,1995-05-31,0,26.30555555555556,257.5687217081503,2.8086241968905314,5.551286564917548,1.0326947538002162,0.0,0.0,0,57.6117,6.88277432780352
1054,1995-06-05,0,26.31746031746032,258.8254306474708,2.811090847136356,5.556153821506567,1.0335726098427045,0.0,0.0,0,53.3889,7.415839322040203
1055,1995-06-08,0,26.32936507936508,250.13417922291828,2.6813236011343973,5.521997490772924,0.9863105536239724,0.0,0.0,0,55.8761,7.60042467452794
1056,1995-06-13,0,26.34126984126984,242.78769854049324,2.525896554308765,5.492187392912098,0.9265960707179012,0.0,0.0,0,57.1608,7.890505089112198
1057,1995-06-16,0,26.353174603174605,245.2240529091821,2.6311143011791285,5.502172294312968,0.9674074451202423,0.0,0.0,0,61.8514,7.170712350478235
1058,1995-06-21,0,26.365079365079364,244.62509426505704,2.6345043735269043,5.499726811061315,0.9686950707633408,0.0,0.0,0,58.0899,7.511137174819187
1059,1995-06-26,0,26.376984126984127,250.1649479532016,2.7918356678568146,5.522120492108129,1.02669932495044,0.0,0.0,0,58.7942,7.0303849570955625
1060,1995-06-29,0,26.38888888888889,251.14569240354916,2.880038564585316,5.526033218560011,1.0578036845392154,0.0,0.0,0,56.8993,7.054097780601034
1061,1995-07-03,0,26.396825396825395,246.9503083874669,2.826639527027558,5.509187135770899,1.0390885598021888,0.0,0.0,0,56.7054,7.105385091672382
1062,1995-07-06,0,26.40873015873016,243.8371899531232,2.807053190197259,5.496500748289503,1.0321352463264186,0.0,0.0,0,53.7961,6.862075782401795
1063,1995-07-11,0,26.42063492063492,242.4723092651599,2.7365270768561603,5.490887515260245,1.0066896262563954,0.0,0.0,0,52.8873,6.554031090039293
1064,1995-07-14,0,26.432539682539684,242.75869546222705,2.7380088384204213,5.492067927177581,1.0072309549181768,0.0,0.0,0,55.7766,6.226432289506944
1065,1995-07-19,0,26.444444444444443,245.083673711247,2.7616839344798545,5.501599677590248,1.0158406148691503,0.0,0.0,0,57.643,6.53971733247014
1066,1995-07-24,0,26.45634920634921,246.6046629907405,2.7507433065331783,5.507786499678559,1.0118711684406232,0.0,0.0,0,62.3544,6.192078424044158
1067,1995-07-27,0,26.46825396825397,249.15177019985745,2.7287452123197578,5.518062229658455,1.0038418743480937,0.0,0.0,0,66.2256,5.890391119011753
1068,1995-08-01,0,26.48015873015873,251.41827389472573,2.7254703078351925,5.5271179820376375,1.0026410032545248,0.0,0.0,0,66.8944,5.962435948272298
1069,1995-08-03,0,26.48809523809524,251.2861041080345,2.61663968022048,5.526592146992151,0.9618909297814888,0.0,0.0,0,64.1021,5.969590581856416
1070,1995-08-08,0,26.5,252.9509899466932,2.7104436076855496,5.533195754336506,0.9971123143682896,0.0,0.0,0,60.4924,5.855604747821402
1071,1995-08-11,0,26.511904761904763,254.0772985331252,2.644905563197412,5.53763854565466,0.9726353607777452,0.0,0.0,0,59.4195,5.8225629484019095
1072,1995-08-16,0,26.52380952380953,252.47327855438385,2.5596701028979885,5.531305415607898,0.9398783841320544,0.0,0.0,0,65.2798,5.180871503366138
1073,1995-08-21,0,26.535714285714285,256.3200114083476,2.5323705963458347,5.546426708388216,0.9291558586371044,0.0,0.0,0,60.9613,5.156792916863391
1074,1995-08-24,0,26.547619047619047,249.6964893151023,2.364400093892636,5.520246137575766,0.8605243296790543,0.0,0.0,0,63.5091,5.33418169669761
1075,1995-08-29,0,26.55952380952381,256.11358425480944,2.532875024705769,5.5456210345742765,0.929355030957398,0.0,0.0,0,62.2473,6.287281283737999
1076,1995-08-31,0,26.56746031746032,265.37202952893097,2.6806972860584937,5.581132726475821,0.9860769420465734,0.0,0.0,0,64.2205,6.1486795529105365
1077,1995-09-05,0,26.57936507936508,260.1262767633432,2.6098725692348226,5.561167192970252,0.9593013960947088,0.0,0.0,0,67.4745,6.153551049712425
1078,1995-09-08,0,26.59126984126984,260.1237286699984,2.626849263418846,5.561157397320782,0.9657851293155336,0.0,0.0,0,67.6192,6.337375568996793
1079,1995-09-13,0,26.603174603174605,263.5489582868538,2.62028764726564,5.574239150672853,0.9632841007793176,0.0,0.0,0,68.2625,5.919799586732919
1080,1995-09-18,0,26.615079365079364,266.79670276292416,2.7616522186709758,5.586486955505298,1.015829130574876,0.0,0.0,0,63.1126,6.187971197019753
1081,1995-09-21,0,26.626984126984127,265.26078576295725,2.707697134146324,5.580713439298709,0.996098507638148,0.0,0.0,0,63.1376,6.448443167699642
1082,1995-09-26,0,26.63888888888889,267.5163778327138,2.786277325206984,5.5891807900047095,1.0247064128325196,0.0,0.0,0,65.1842,5.619298990948891
1083,1995-09-29,0,26.65079365079365,271.4680667283462,2.884182350710488,5.603844514512981,1.059241445825566,0.0,0.0,0,63.4219,5.918056934252956
1084,1995-10-03,0,26.65873015873016,268.5652420032931,2.839893031776241,5.593093871409248,1.043766386596255,0.0,0.0,0,66.0064,6.304682584850491
1085,1995-10-06,0,26.67063492063492,264.1453112483284,2.7963234155914685,5.576499373115206,1.0283054884946106,0.0,0.0,0,64.792,6.23955963485604
1086,1995-10-11,0,26.682539682539684,263.0051855131656,2.7116619728137605,5.572173748763489,0.9975617210169164,0.0,0.0,0,65.6937,5.8953568697297465
1087,1995-10-16,0,26.694444444444443,264.6055409248398,2.7744019172446444,5.578240192220632,1.0204351986522338,0.0,0.0,0,66.6729,5.2986802291819535
1088,1995-10-19,0,26.70634920634921,266.364292450205,2.803786847262001,5.5848648923333455,1.0309709489012788,0.0,0.0,0,67.879,4.838713524118326
1089,1995-10-24,0,26.71825396825397,265.51848463632894,2.7507339862940787,5.581684460240902,1.011867780172853,0.0,0.0,0,66.0503,4.908375288295722
1090,1995-10-27,0,26.73015873015873,267.4591280616004,2.771392142953468,5.588966762369047,1.0193497726324416,0.0,0.0,0,64.2854,5.346472547132568
1091,1995-11-01,0,26.74206349206349,267.5431751893488,2.796530741382277,5.589280955889072,1.0283796280251918,0.0,0.0,0,65.8769,5.542139159789928
1092,1995-11-03,0,26.75,264.5907540515946,2.818841463019366,5.578184307954664,1.0363259718202478,0.0,0.0,0,69.5064,5.3854715140384695
1093,1995-11-08,0,26.761904761904763,269.4390464948631,2.9854969428637306,5.596342192207376,1.0937662130096548,0.0,0.0,0,67.2721,5.68106453046341
1094,1995-11-13,0,26.77380952380953,263.9287551014632,2.9221631760754607,5.575679199685742,1.0723241557376215,0.0,0.0,0,66.628,5.3488602070880935
1095,1995-11-16,0,26.785714285714285,254.07492919591772,2.738862268517745,5.537629220349848,1.0075426036999604,0.0,0.0,0,64.3449,5.3095920190684485
1096,1995-11-21,0,26.797619047619047,252.92408130053263,2.6683622148288952,5.533089369785397,0.9814648815179547,0.0,0.0,0,60.8337,5.745889743943404
1097,1995-11-24,0,26.80952380952381,260.4114485130649,2.806780705690717,5.562262874471913,1.0320381702419426,0.0,0.0,0,61.5339,5.404717496037879
1098,1995-11-29,0,26.821428571428573,254.0383933291725,2.754719446724879,5.537485410435057,1.013315603199777,0.0,0.0,0,59.982,5.426802597209631
1099,1995-12-04,0,26.83333333333333,245.23410059011024,2.6442417637322384,5.502213266945833,0.9723843564371102,0.0,0.0,0,56.7816,5.9289676142219125
1100,1996-04-22,0,27.23015873015873,257.9466566995263,3.1975728342512704,5.5527528065658665,1.1623920327106592,0.0,0.0,0,58.9322,6.486898172100937
1101,1996-04-25,0,27.24206349206349,255.5019285315024,3.0884378374710733,5.543229957683775,1.127665408857553,0.0,0.0,0,58.1827,6.215741099112983
1102,1996-04-30,0,27.253968253968253,256.67151327573083,3.178973225832125,5.547797108893798,1.1565582596950628,0.0,0.0,0,57.8649,5.88153306622098
1103,1996-05-03,0,27.265873015873016,260.1628469250492,3.210595328901832,5.56130776927716,1.1664563806632933,0.0,0.0,0,58.1202,5.925347224186798
1104,1996-05-08,0,27.27777777777778,265.4660079418762,3.2717121773679034,5.58148680213466,1.1853134495192144,0.0,0.0,0,58.6364,5.9674788594246175
1105,1996-05-13,0,27.28968253968254,255.82916828390557,3.106888528131293,5.54450991033722,1.133621752114023,0.0,0.0,0,59.6806,6.235378861142944
1106,1996-05-16,0,27.3015873015873,256.16059639318223,3.0754350367818937,5.545804577451434,1.1234463666280097,0.0,0.0,0,62.9913,6.193020502143507
1107,1996-05-20,0,27.30952380952381,256.0921819836887,2.989283064643809,5.545537465537987,1.095033580940223,0.0,0.0,0,62.1242,6.294640182274942
1108,1996-05-23,0,27.321428571428573,258.103945669395,3.03524642635895,5.55336239397461,1.11029261606178,0.0,0.0,0,61.5081,5.713797311511042
1109,1996-05-28,0,27.33333333333333,255.82492915926065,2.8781136640070013,5.544493340061848,1.0571351017808577,0.0,0.0,0,60.4507,5.689871558417302
1110,1996-05-31,0,27.34523809523809,252.92332453268529,2.7978983910756154,5.533086377705815,1.0288685607431518,0.0,0.0,0,59.5953,6.183866891385933
1111,1996-06-05,0,27.357142857142858,255.1241688322704,2.858153957907328,5.541750363240412,1.05017594716362,0.0,0.0,0,63.8527,6.558176281605161
1112,1996-06-10,0,27.36904761904762,252.7890733587304,2.7927444841300995,5.532555438865208,1.02702479839932,0.0,0.0,0,68.8293,6.07874272528798
1113,1996-06-13,0,27.38095238095238,254.15070245825328,2.812262020532647,5.537927407840511,1.0339891490287687,0.0,0.0,0,71.2823,6.624833471470765
1114,1996-06-18,0,27.392857142857142,260.6860756248821,2.920869140486238,5.563316908024259,1.0718812228424153,0.0,0.0,0,68.9021,6.803939983432489
1115,1996-06-20,0,27.40079365079365,265.6991822587052,2.988866237162389,5.582364775074563,1.0948941305983022,0.0,0.0,0,73.7957,6.622803554703584
1116,1996-06-25,0,27.41269841269841,262.0570097710613,2.9171182870656804,5.568562074636873,1.0705962409944016,0.0,0.0,0,73.5631,5.991986488636425
1117,1996-06-28,0,27.42460317460317,263.9281612664022,2.9893391974553407,5.575676949700783,1.0950523587820309,0.0,0.0,0,74.778,5.592177269352966
1118,1996-07-03,0,27.436507936507937,269.003226056649,3.10105386342916,5.594723372305573,1.1317420096640614,0.0,0.0,0,81.3733,5.76971128007341
1119,1996-07-08,0,27.4484126984127,269.4880365286119,3.1373805641754884,5.596523998004216,1.1433882365382648,0.0,0.0,0,77.8405,6.267256633386313
1120,1996-07-11,0,27.46031746031746,275.11324221341704,3.257266356057565,5.617182802771364,1.1808883025197388,0.0,0.0,0,75.2005,6.112204701090203
1121,1996-07-16,0,27.47222222222222,279.7161516321193,3.303655866701781,5.6337753448120935,1.1950296936668023,0.0,0.0,0,83.7077,6.303918462343557
1122,1996-07-19,0,27.484126984126984,280.128172723773,3.363450297585392,5.635247258156989,1.2129673213817431,0.0,0.0,0,86.7339,6.735680477422142
1123,1996-07-23,0,27.49206349206349,279.10028817914514,3.456270144976607,5.631571173071823,1.2401900148361822,0.0,0.0,0,85.4794,6.316130114352557
1124,1996-07-26,0,27.503968253968253,280.19180812230286,3.4389569567739304,5.635474397652201,1.2351682151676515,0.0,0.0,0,87.5104,6.038204813351266
1125,1996-07-31,0,27.515873015873016,281.2863509271368,3.449670611978501,5.639373192907791,1.2382787516964202,0.0,0.0,0,91.3812,5.855852881012524
1126,1996-08-05,0,27.52777777777778,284.4245702744992,3.438166381165741,5.650468087567644,1.2349383005441024,0.0,0.0,0,90.6188,5.549412462033218
1127,1996-08-08,0,27.53968253968254,287.17905149898587,3.496045113920435,5.660105894050643,1.2516323621495111,0.0,0.0,0,91.8898,5.265515078139801
1128,1996-08-13,0,27.5515873015873,282.1321968026581,3.4140439433676493,5.642375744081845,1.227897495808934,0.0,0.0,0,90.8449,5.124081425026498
1129,1996-08-16,0,27.563492063492063,278.56593102948926,3.264157956538776,5.62965476754181,1.1830018294783498,0.0,0.0,0,89.0114,5.12773291071318
1130,1996-08-20,0,27.571428571428573,268.8140756635393,3.0980653145727484,5.59401997209772,1.1307778245912716,0.0,0.0,0,90.9909,4.984520859082545
1131,1996-08-23,0,27.58333333333333,263.44377100773465,2.9895740189288595,5.573839952449922,1.0951309086673164,0.0,0.0,0,96.5729,4.715081031394169
1132,1996-08-28,0,27.59523809523809,262.7308259104241,2.984067551248244,5.571130032443183,1.093287319903059,0.0,0.0,0,92.0169,4.764867124925811
1133,1996-09-02,0,27.607142857142858,267.10231013435845,3.087261612593222,5.587631769027815,1.1272844884770894,0.0,0.0,0,90.026,4.837666473535891
1134,1996-09-05,0,27.61904761904762,262.8629717996056,3.0474932556216663,5.571632876626436,1.114319369285251,0.0,0.0,0,90.2967,5.305061670025038
1135,1996-09-10,0,27.63095238095238,270.59567732417224,3.117919539942347,5.600625741197315,1.1371659652809318,0.0,0.0,0,86.7293,5.616040793487895
1136,1996-09-13,0,27.642857142857142,271.8094421919352,3.2568505096505747,5.605101240598319,1.180760627067754,0.0,0.0,0,86.0157,5.5733855489496005
1137,1996-09-18,0,27.654761904761905,269.9824409461387,3.305683737728839,5.598356923350783,1.195643331703901,0.0,0.0,0,86.9812,6.031502350420489
1138,1996-09-20,0,27.66269841269841,266.9733901222961,3.248287809908175,5.587148990970306,1.178128029798602,0.0,0.0,0,85.5389,6.082714828073664
1139,1996-09-25,0,27.67460317460317,272.0416432352972,3.282067768020095,5.605955154707138,1.188473640845978,0.0,0.0,0,107.3694,6.008119084650662
1140,1996-09-30,0,27.686507936507937,269.7131260625222,3.285839865596732,5.597358898084563,1.1896222861076948,0.0,0.0,0,103.7734,5.581612567046963
1141,1996-10-03,0,27.6984126984127,276.4293827921694,3.3892445207166912,5.621955391569732,1.220607041310625,0.0,0.0,0,109.4005,5.621222369883592
1142,1996-10-08,0,27.71031746031746,273.3954260577824,3.4240855105317545,5.6109191942954135,1.2308344318379092,0.0,0.0,0,98.7779,5.907231088259328
