obs_id,date,t_years,gold,silver,gas,oil,commodity_topics,price_gold,log_price_gold,dev_gold,sigma_gold,price_silver,log_price_silver,dev_silver,sigma_silver,var_spike,label,IN
832,1992-02-27,22.936507936507937,0,1,1,1,"gas,oil,silver",,,,,2.1406217672206886,0.7610963322638389,0.0,0.018,0.0,0,0
833,1992-03-03,22.9484126984127,1,1,1,1,"gas,gold,oil,silver",186.70923217314223,5.229552498565287,0.0,0.01,2.213986504919149,0.7947947389287306,0.0,0.018,0.0,0,0
834,1992-03-06,22.96031746031746,1,0,1,1,"gas,gold,oil",180.06627241690668,5.193324963222477,0.0,0.01,,,,,0.0,0,0
835,1993-01-06,23.825396825396826,1,1,0,1,"gold,oil,silver",168.27049543702088,5.125572776482,0.0,0.01,1.8887524903513369,0.6359165531221889,0.0,0.018,0.0,0,0
836,1993-01-11,23.83730158730159,1,0,1,1,"gas,gold,oil",165.16208897596397,5.106927349133373,0.0,0.01,,,,,0.0,0,0
837,1993-01-13,23.845238095238095,0,1,0,0,silver,,,,,1.889026437690655,0.6360615840226287,0.0,0.018,0.0,0,0
838,1993-01-18,23.857142857142858,1,1,1,1,"gas,gold,oil,silver",166.03394711558195,5.112192268145403,0.0,0.01,1.9225339333640419,0.6536440728863864,0.0,0.018,0.0,0,0
839,1993-01-21,23.86904761904762,1,1,0,1,"gold,oil,silver",162.21889580040408,5.088946631815951,0.0,0.01,1.8370304071215229,0.6081503586934498,0.0,0.018,0.0,0,0
840,1993-01-26,23.88095238095238,1,1,1,1,"gas,gold,oil,silver",162.87308882473178,5.092971301376053,0.0,0.01,1.8446062117988427,0.6122658193725463,0.0,0.018,0.0,0,0
841,1993-01-29,23.892857142857142,1,1,1,1,"gas,gold,oil,silver",163.56296172476272,5.097198003211945,0.0,0.01,1.8866708013579365,0.6348137950770556,0.0,0.018,0.0,0,0
842,1993-02-03,23.904761904761905,1,1,1,1,"gas,gold,oil,silver",164.52619212615252,5.103069780182229,0.0,0.01,1.8705190245384058,0.6262159455848175,0.0,0.018,0.0,0,0
843,1993-02-08,23.916666666666668,1,1,1,1,"gas,gold,oil,silver",164.10562278308998,5.1005102618788705,0.0,0.01,1.8802295240578377,0.6313938566546216,0.0,0.018,0.0,0,0
844,1993-02-11,23.928571428571427,1,1,1,1,"gas,gold,oil,silver",163.59815339379708,5.097413136780966,0.0,0.01,1.8940660114735812,0.6387258470992936,0.0,0.018,0.0,0,0
845,1993-02-15,23.936507936507937,0,1,1,1,"gas,oil,silver",,,,,1.8993006285896494,0.6414857281945885,0.0,0.018,0.0,0,0
846,1993-02-18,23.9484126984127,1,1,0,1,"gold,oil,silver",160.24448729858608,5.076700694576216,0.0,0.01,1.8014724788029097,0.588604374266066,0.0,0.018,0.0,0,0
847,1993-02-23,23.96031746031746,1,1,0,1,"gold,oil,silver",164.16837508583467,5.100892578504107,0.0,0.01,1.901849919351697,0.6428270542547427,0.0,0.018,0.0,0,0
848,1993-02-26,23.97222222222222,1,1,1,1,"gas,gold,oil,silver",165.64327347483913,5.109836521068657,0.0,0.01,1.9286154024472777,0.6568023373980842,0.0,0.018,0.0,0,0
849,1993-03-03,23.984126984126984,1,1,1,1,"gas,gold,oil,silver",167.68070177943005,5.122061586354299,0.0,0.01,1.9144864138614814,0.6494493954678706,0.0,0.018,0.0,0,0
850,1993-03-08,23.996031746031747,1,0,1,1,"gas,gold,oil",165.76179026437754,5.11055175935291,0.0,0.01,,,,,0.0,0,0
851,1993-03-11,24.00793650793651,1,1,1,1,"gas,gold,oil,silver",164.62160348722884,5.103649528034229,0.0,0.01,1.7955281095890026,0.5852991901387312,0.0,0.018,0.0,0,0
852,1993-03-16,24.01984126984127,1,1,1,1,"gas,gold,oil,silver",155.54964487852655,5.046964940335746,0.0,0.01,1.6079562400037102,0.47496395645842804,0.0,0.018,0.0,0,0
853,1993-03-18,24.02777777777778,1,1,0,1,"gold,oil,silver",153.79235528158594,5.0356033502548145,0.0,0.01,1.6040138973372702,0.4725091735821445,0.0,0.018,0.0,0,0
854,1993-03-23,24.03968253968254,1,1,1,1,"gas,gold,oil,silver",154.4757662554193,5.040037231319394,0.0,0.01,1.6061486286080486,0.47383915707562463,0.0,0.018,0.0,0,0
855,1993-03-26,24.0515873015873,1,1,1,1,"gas,gold,oil,silver",153.5815602193084,5.034231762851371,0.0,0.01,1.6407168465297393,0.49513324787757984,0.0,0.018,0.0,0,0
856,1993-03-31,24.063492063492063,1,1,1,1,"gas,gold,oil,silver",158.96112059743825,5.068659647774817,0.0,0.01,1.6723301794987517,0.5142179709435006,0.0,0.018,0.0,0,0
857,1993-04-05,24.075396825396826,0,1,1,0,"gas,silver",,,,,1.7303456281299112,0.5483211736015043,0.0,0.018,0.0,0,0
858,1993-04-08,24.08730158730159,1,1,1,0,"gas,gold,silver",165.8929294666573,5.111342577039573,0.0,0.01,1.7317037910874968,0.5491057742023624,0.0,0.018,0.0,0,0
859,1993-04-13,24.099206349206348,1,1,1,1,"gas,gold,oil,silver",173.60320075549512,5.1567722395879345,0.0,0.01,1.8202221391160749,0.5989585481000463,0.0,0.018,0.0,0,0
860,1993-04-15,24.107142857142858,1,1,1,1,"gas,gold,oil,silver",178.48073927185845,5.184480692158832,0.0,0.01,1.8948899118384115,0.6391607428301975,0.0,0.018,0.0,0,0
861,1993-04-20,24.11904761904762,0,1,1,1,"gas,oil,silver",,,,,1.885911479253406,0.6344112474010584,0.0,0.018,0.0,0,0
862,1993-04-23,24.13095238095238,1,1,1,1,"gas,gold,oil,silver",178.13637165460128,5.1825493898531105,0.0,0.01,1.9194148052675346,0.6520203506589473,0.0,0.018,0.0,0,0
863,1993-04-28,24.142857142857142,1,1,1,1,"gas,gold,oil,silver",181.53752312928555,5.2014623713416706,0.0,0.01,1.9336259831897014,0.6593969880442512,0.0,0.018,0.0,0,0
864,1993-05-03,24.154761904761905,1,0,1,1,"gas,gold,oil",179.92973904204467,5.19256643603294,0.0,0.01,,,,,0.0,0,0
865,1993-05-06,24.166666666666668,1,1,0,1,"gold,oil,silver",175.78723970375987,5.16927439845153,0.0,0.01,1.826984878543204,0.6026670007021784,0.0,0.018,0.0,0,0
866,1993-05-11,24.178571428571427,1,1,0,0,"gold,silver",173.91710142176387,5.158578757075806,0.0,0.01,1.7802843715091845,0.5767731108186627,0.0,0.018,0.0,0,0
867,1993-05-14,24.19047619047619,1,0,1,0,"gas,gold",171.29068455175147,5.143362022950921,0.0,0.01,,,,,0.0,0,0
868,1993-05-18,24.1984126984127,1,1,1,1,"gas,gold,oil,silver",168.90697154445672,5.129348099128031,0.0,0.01,1.7364997324552993,0.5518714391307442,0.0,0.018,0.0,0,0
869,1993-05-21,24.21031746031746,1,1,1,1,"gas,gold,oil,silver",173.41731428994194,5.155700911091358,0.0,0.01,1.8061509871398058,0.5911980545676971,0.0,0.018,0.0,0,0
870,1993-05-26,24.22222222222222,1,1,1,1,"gas,gold,oil,silver",171.56784392948373,5.144978779805897,0.0,0.01,1.835208139613386,0.6071579026563385,0.0,0.018,0.0,0,0
871,1993-05-31,24.234126984126984,0,1,1,1,"gas,oil,silver",,,,,1.8690051188985657,0.6254062673132095,0.0,0.018,0.0,0,0
872,1993-06-03,24.246031746031747,0,1,1,0,"gas,silver",,,,,1.8193696033818376,0.5984900693199267,0.0,0.018,0.0,0,0
873,1993-06-08,24.25793650793651,1,1,1,1,"gas,gold,oil,silver",174.02447553137426,5.159195953295695,0.0,0.01,1.7961714263077104,0.5856574142714337,0.0,0.018,0.0,0,0
874,1993-06-11,24.26984126984127,0,1,1,1,"gas,oil,silver",,,,,1.872428234690794,0.6272361097419599,0.0,0.018,0.0,0,0
875,1993-06-16,24.28174603174603,1,1,1,1,"gas,gold,oil,silver",173.47144322731123,5.156012993490315,0.0,0.01,1.8712828646804966,0.6266242195529834,0.0,0.018,0.0,0,0
876,1993-06-18,24.28968253968254,1,1,1,1,"gas,gold,oil,silver",170.07653797931627,5.136248559137856,0.0,0.01,1.8462894373574228,0.6131779154247103,0.0,0.018,0.0,0,0
877,1993-06-23,24.3015873015873,1,1,1,1,"gas,gold,oil,silver",171.45764767623987,5.144336283783116,0.0,0.01,1.906275627016429,0.6451514049639688,0.0,0.018,0.0,0,0
878,1993-06-28,24.313492063492063,1,1,1,1,"gas,gold,oil,silver",169.00608955957483,5.129934747170797,0.0,0.01,1.8097024914957471,0.5931624624282479,0.0,0.018,0.0,0,0
879,1993-07-01,24.325396825396826,1,1,0,0,"gold,silver",169.61526240108594,5.133532709881335,0.0,0.01,1.8276496848480386,0.6030308161812017,0.0,0.018,0.0,0,0
880,1993-07-06,24.33730158730159,1,1,1,0,"gas,gold,silver",169.22511645040797,5.131229878533941,0.0,0.01,1.7857405761714207,0.5798332178005605,0.0,0.018,0.0,0,0
881,1993-07-09,24.349206349206348,1,1,1,1,"gas,gold,oil,silver",171.59711720549248,5.145149387410957,0.0,0.01,1.8133171538632296,0.5951578496580403,0.0,0.018,0.0,0,0
882,1993-07-14,24.36111111111111,1,1,1,1,"gas,gold,oil,silver",168.4588079012993,5.126691256412573,0.0,0.01,1.78971957992655,0.5820589483214096,0.0,0.018,0.0,0,0
883,1993-07-19,24.373015873015873,0,1,1,0,"gas,silver",,,,,1.8094105323375709,0.5930011194931768,0.0,0.018,0.0,0,0
884,1993-07-21,24.38095238095238,1,1,1,0,"gas,gold,silver",165.62919930717462,5.109751550726541,0.0,0.01,1.7387691868916846,0.5531774990712297,0.0,0.018,0.0,0,0
885,1993-07-26,24.392857142857142,0,1,1,1,"gas,oil,silver",,,,,1.8136500111762894,0.5953413954685471,0.0,0.018,0.0,0,0
886,1993-07-29,24.404761904761905,1,1,1,1,"gas,gold,oil,silver",169.0932591847078,5.13045039221648,0.0,0.01,1.8044883653440638,0.5902770975011251,0.0,0.018,0.0,0,0
887,1993-08-03,24.416666666666668,0,1,1,0,"gas,silver",,,,,1.797245002597352,0.5862549382950608,0.0,0.018,0.0,0,0
888,1993-08-06,24.428571428571427,0,1,1,1,"gas,oil,silver",,,,,1.787563340454774,0.5808534301776671,0.0,0.018,0.0,0,0
889,1993-08-11,24.44047619047619,1,1,0,0,"gold,silver",169.24898338360362,5.131370905178207,0.0,0.01,1.8167493627077471,0.5970488397275628,0.0,0.018,0.0,0,0
890,1993-08-16,24.452380952380953,1,1,1,1,"gas,gold,oil,silver",172.40226265073161,5.1498304825676655,0.0,0.01,1.8843388253372584,0.6335770035815211,0.0,0.018,0.0,0,0
891,1993-08-18,24.46031746031746,1,1,1,1,"gas,gold,oil,silver",172.91398215722046,5.15279425788238,0.0,0.01,1.9586451002490377,0.6722529588182857,0.0,0.018,0.0,0,0
892,1993-08-23,24.47222222222222,1,1,1,1,"gas,gold,oil,silver",173.3931519083747,5.1555615705352835,0.0,0.01,1.9236646235531176,0.6542320249668188,0.0,0.018,0.0,0,0
893,1993-08-26,24.484126984126984,1,1,1,0,"gas,gold,silver",170.35663325987278,5.13789408235605,0.0,0.01,1.9040184908522118,0.6439666479040604,0.0,0.018,0.0,0,0
894,1993-08-31,24.496031746031747,1,1,1,1,"gas,gold,oil,silver",171.63355435828046,5.145361706157174,0.0,0.01,1.9621755283536557,0.674053821134196,0.0,0.018,0.0,0,0
895,1993-09-03,24.50793650793651,1,1,1,1,"gas,gold,oil,silver",168.35863597430426,5.1260964420300645,0.0,0.01,1.8454856691915913,0.6127424781863446,0.0,0.018,0.0,0,0
896,1993-09-08,24.51984126984127,0,0,1,0,gas,,,,,,,,,0.0,0,0
897,1993-09-13,24.53174603174603,1,1,1,1,"gas,gold,oil,silver",170.65025882889324,5.13961619207523,0.0,0.01,1.8707273165914717,0.6263272946029195,0.0,0.018,0.0,0,0
898,1993-09-16,24.543650793650794,1,1,1,1,"gas,gold,oil,silver",169.33946077148488,5.131905343914062,0.0,0.01,1.8613738550074692,0.621314846795396,0.0,0.018,0.0,0,0
899,1993-09-20,24.5515873015873,1,1,0,0,"gold,silver",169.19738794510303,5.131066009376265,0.0,0.01,1.847215333154483,0.6136792797786146,0.0,0.018,0.0,0,0
900,1993-09-23,24.563492063492063,1,1,1,0,"gas,gold,silver",171.95890489680752,5.147255523247763,0.0,0.01,1.853172673810298,0.6168991290438595,0.0,0.018,0.0,0,0
901,1993-09-28,24.575396825396826,0,0,1,1,"gas,oil",,,,,,,,,0.0,0,0
902,1993-10-01,24.58730158730159,0,1,1,1,"gas,oil,silver",,,,,1.8655058687100639,0.6235322595921458,0.0,0.018,0.0,0,0
903,1993-10-06,24.599206349206348,1,1,1,1,"gas,gold,oil,silver",176.98632201257956,5.176072452822739,0.0,0.01,1.8150246712181346,0.5960990605820806,0.0,0.018,0.0,0,0
904,1993-10-11,24.61111111111111,1,0,1,1,"gas,gold,oil",176.28900339484915,5.172124713067362,0.0,0.01,,,,,0.0,0,0
905,1993-10-14,24.623015873015873,0,1,1,1,"gas,oil,silver",,,,,1.855126348700605,0.6179528062469117,0.0,0.018,0.0,0,0
906,1993-10-19,24.634920634920636,1,1,1,1,"gas,gold,oil,silver",180.28047401818955,5.194513827163286,0.0,0.01,1.888834140116884,0.6359597816559313,0.0,0.018,0.0,0,0
907,1993-10-21,24.642857142857142,1,0,1,1,"gas,gold,oil",178.77939360178618,5.186152607785659,0.0,0.01,,,,,0.0,0,0
908,1993-10-26,24.654761904761905,0,1,1,1,"gas,oil,silver",,,,,2.0307655415981913,0.7084128360518294,0.0,0.018,0.0,0,0
909,1993-10-29,24.666666666666668,1,1,1,0,"gas,gold,silver",195.45836314403655,5.275347380497422,0.0,0.01,2.119404209023449,0.7511350157071075,0.0,0.018,0.0,0,0
910,1993-11-03,24.678571428571427,1,1,1,1,"gas,gold,oil,silver",193.2797491277716,5.264138616772572,0.0,0.01,2.056893375673384,0.7211967744578203,0.0,0.018,0.0,0,0
911,1993-11-08,24.69047619047619,1,1,1,1,"gas,gold,oil,silver",188.17740077931035,5.237385139065916,0.0,0.01,1.9306919455996456,0.6578784596995704,0.0,0.018,0.0,0,0
912,1993-11-11,24.702380952380953,1,1,1,1,"gas,gold,oil,silver",183.9054111715764,5.214421555710152,0.0,0.01,1.9010105391032002,0.642385607469462,0.0,0.018,0.0,0,0
913,1993-11-16,24.714285714285715,0,0,1,1,"gas,oil",,,,,,,,,0.0,0,0
914,1993-11-18,24.72222222222222,1,1,1,1,"gas,gold,oil,silver",180.60214744442354,5.196296531523618,0.0,0.01,1.915597988688588,0.6500298395215711,0.0,0.018,0.0,0,0
915,1993-11-23,24.734126984126984,0,1,1,1,"gas,oil,silver",,,,,1.993584122491218,0.6899340853393234,0.0,0.018,0.0,0,0
916,1993-11-26,24.746031746031747,1,1,1,1,"gas,gold,oil,silver",185.8420008631342,5.224896854994456,0.0,0.01,2.0731118219366107,0.7290507740811221,0.0,0.018,0.0,0,0
917,1993-12-01,24.75793650793651,0,1,1,1,"gas,oil,silver",,,,,1.9293798402831612,0.6571986250022892,0.0,0.018,0.0,0,0
918,1993-12-06,24.76984126984127,1,0,0,1,"gold,oil",183.56872614925175,5.212589126799703,0.0,0.01,,,,,0.0,0,0
919,1993-12-09,24.78174603174603,0,1,0,0,silver,,,,,2.0939359049561155,0.7390455030764043,0.0,0.018,0.0,0,0
920,1993-12-14,24.793650793650794,1,1,1,1,"gas,gold,oil,silver",194.5571671186982,5.270726038221028,0.0,0.01,2.135403137277388,0.7586554519364974,0.0,0.018,0.0,0,0
921,1993-12-17,24.805555555555557,0,1,1,1,"gas,oil,silver",,,,,2.1625182658393873,0.7712734064191553,0.0,0.018,0.0,0,0
922,1993-12-21,24.813492063492063,0,1,1,1,"gas,oil,silver",,,,,2.21012587371656,0.793049470340538,0.0,0.018,0.0,0,0
923,1993-12-24,24.825396825396826,1,1,1,1,"gas,gold,oil,silver",197.11575216411276,5.2837911306208385,0.0,0.01,2.2323987135290126,0.8030766636593596,0.0,0.018,0.0,0,0
924,1993-12-29,24.83730158730159,1,0,0,1,"gold,oil",199.31080921285655,5.294865461637934,0.0,0.01,,,,,0.0,0,0
925,1994-01-03,24.849206349206348,1,1,1,0,"gas,gold,silver",198.9200033374905,5.292902750624592,0.0,0.01,2.1948049749853467,0.7860931929147792,0.0,0.018,0.0,0,0
926,1994-01-06,24.86111111111111,1,0,1,0,"gas,gold",197.40030633775353,5.285233678861164,0.0,0.01,,,,,0.0,0,0
927,1994-01-11,24.873015873015873,1,0,1,1,"gas,gold,oil",198.43474437690926,5.290460302386039,0.0,0.01,,,,,0.0,0,0
928,1994-01-14,24.884920634920636,1,1,1,1,"gas,gold,oil,silver",197.175342989791,5.284093398802212,0.0,0.01,2.149925325081974,0.7654331090163713,0.0,0.018,0.0,0,0
929,1994-01-19,24.896825396825395,1,1,1,1,"gas,gold,oil,silver",196.74928628423592,5.281930259764813,0.0,0.01,2.216870963286783,0.7960967256415972,0.0,0.018,0.0,0,0
930,1994-01-21,24.904761904761905,1,1,1,1,"gas,gold,oil,silver",197.5458803626321,5.285970862995981,0.0,0.01,2.2072253099006436,0.7917362108272146,0.0,0.018,0.0,0,0
931,1994-01-26,24.916666666666668,1,1,1,1,"gas,gold,oil,silver",197.64457857584154,5.286470359950066,0.0,0.01,2.2014544797882754,0.7891182690924634,0.0,0.018,0.0,0,0
932,1994-01-31,24.928571428571427,1,1,1,0,"gas,gold,silver",203.81392733760325,5.317207456714728,0.0,0.01,2.31177649302304,0.8380162735691479,0.0,0.018,0.0,0,0
933,1994-02-03,24.94047619047619,1,1,0,1,"gold,oil,silver",207.98613253196973,5.337471406959364,0.0,0.01,2.354594666907172,0.8563685966917445,0.0,0.018,0.0,0,0
934,1994-02-08,24.952380952380953,1,1,0,1,"gold,oil,silver",207.2435367829719,5.3338946079222325,0.0,0.01,2.3585274463177157,0.8580374608666304,0.0,0.018,0.0,0,0
935,1994-02-11,24.964285714285715,1,1,1,1,"gas,gold,oil,silver",205.39804710543473,5.324949789686039,0.0,0.01,2.353353526261017,0.8558413433643997,0.0,0.018,0.0,0,0
936,1994-02-16,24.976190476190474,1,1,1,1,"gas,gold,oil,silver",210.29196034030338,5.348496852497639,0.0,0.01,2.4292605339156164,0.8875869040110667,0.0,0.018,0.0,0,0
937,1994-02-21,24.988095238095237,1,1,1,0,"gas,gold,silver",216.27749603603385,5.37656228702878,0.0,0.01,2.565643696314009,0.9422094008677715,0.0,0.018,0.0,0,0
938,1994-02-23,24.996031746031747,1,1,1,1,"gas,gold,oil,silver",213.91025990896046,5.365556580851826,0.0,0.01,2.4980614887364734,0.9155150265871759,0.0,0.018,0.0,0,0
939,1994-02-28,25.00793650793651,1,1,1,1,"gas,gold,oil,silver",222.54302963155757,5.4051204745110555,0.0,0.01,2.6584604328676473,0.9777471705968999,0.0,0.018,0.0,0,0
940,1994-03-03,25.01984126984127,1,1,1,1,"gas,gold,oil,silver",222.65297736099146,5.405614404060927,0.0,0.01,2.6787189013004626,0.9853386583310599,0.0,0.018,0.0,0,0
941,1994-03-08,25.03174603174603,1,1,1,1,"gas,gold,oil,silver",223.34760433578148,5.408729321686345,0.0,0.01,2.7240930643393937,1.002135552292287,0.0,0.018,0.0,0,0
942,1994-03-11,25.043650793650794,1,1,1,1,"gas,gold,oil,silver",228.1024151618716,5.42979471740558,0.0,0.01,2.773168595274907,1.0199905636584925,0.0,0.018,0.0,0,0
943,1994-03-16,25.055555555555557,1,1,1,1,"gas,gold,oil,silver",235.19763439867108,5.460426158145112,0.0,0.01,2.916996165230056,1.070554376256697,0.0,0.018,0.0,0,0
944,1994-03-21,25.067460317460316,0,0,1,0,gas,,,,,,,,,0.0,0,0
945,1994-03-23,25.075396825396826,1,1,1,1,"gas,gold,oil,silver",232.92738889264393,5.450726769343331,0.0,0.01,2.8672673822792722,1.0533594445962933,0.0,0.018,0.0,0,0
946,1994-03-28,25.08730158730159,1,1,1,1,"gas,gold,oil,silver",231.76493628797388,5.445723652371197,0.0,0.01,2.868692290341839,1.053856277967936,0.0,0.018,0.0,0,0
947,1994-03-31,25.099206349206348,1,1,0,0,"gold,silver",239.755305739496,5.479618843818972,0.0,0.01,2.9255628923462504,1.0734869039970445,0.0,0.018,0.0,0,0
948,1994-04-05,25.11111111111111,1,1,1,0,"gas,gold,silver",245.58571240111308,5.5036460203182305,0.0,0.01,3.004479583517447,1.100104369467525,0.0,0.018,0.0,0,0
949,1994-04-08,25.123015873015873,1,1,1,1,"gas,gold,oil,silver",244.6943339344344,5.500009815029068,0.0,0.01,2.8880674633187073,1.0605875806326408,0.0,0.018,0.0,0,0
950,1994-04-13,25.134920634920636,1,1,1,1,"gas,gold,oil,silver",242.78821652448207,5.492189526395134,0.0,0.01,2.9150291970401483,1.0698798358895667,0.0,0.018,0.0,0,0
951,1994-04-18,25.146825396825395,1,1,1,0,"gas,gold,silver",247.4317225793465,5.511134675583791,0.0,0.01,2.9617518903886118,1.085780948119975,0.0,0.018,0.0,0,0
952,1994-04-21,25.158730158730158,1,1,1,1,"gas,gold,oil,silver",249.48142713955824,5.519384472098343,0.0,0.01,3.0714527703085404,1.1221506647523731,0.0,0.018,0.0,0,0
953,1994-04-25,25.166666666666668,1,1,1,1,"gas,gold,oil,silver",250.21118078851012,5.522305284438476,0.0,0.01,3.0799392875950033,1.1249098849713985,0.0,0.018,0.0,0,0
954,1994-04-28,25.178571428571427,1,1,0,1,"gold,oil,silver",250.4074042775508,5.523089208587291,0.0,0.01,3.0879031430944144,1.127492266092386,0.0,0.018,0.0,0,0
955,1994-05-03,25.19047619047619,1,1,1,1,"gas,gold,oil,silver",250.87594117810914,5.524958558691365,0.0,0.01,3.085641483373992,1.1267595720054573,0.0,0.018,0.0,0,0
956,1994-05-06,25.202380952380953,1,1,1,1,"gas,gold,oil,silver",253.0761271198309,5.533690341173726,0.0,0.01,3.2760008252224653,1.1866234178902006,0.0,0.018,0.0,0,0
957,1994-05-11,25.214285714285715,1,1,1,1,"gas,gold,oil,silver",259.90073134724736,5.560299755599805,0.0,0.01,3.48048752487931,1.2471723773303487,0.0,0.018,0.0,0,0
958,1994-05-16,25.226190476190474,1,1,1,1,"gas,gold,oil,silver",261.14405520403113,5.5650721907098655,0.0,0.01,3.458239599756961,1.2407596733966066,0.0,0.018,0.0,0,0
959,1994-05-19,25.238095238095237,1,1,1,1,"gas,gold,oil,silver",262.7223278655052,5.571097686857821,0.0,0.01,3.533755097956223,1.2623610726722978,0.0,0.018,0.0,0,0
960,1994-05-24,25.25,1,1,0,0,"gold,silver",265.57155852157155,5.5818843279887655,0.0,0.01,3.6891427338676923,1.3053941096165587,0.0,0.018,0.0,0,0
961,1994-05-26,25.25793650793651,1,0,1,1,"gas,gold,oil",276.1958672215853,5.621110277871157,0.0,0.01,,,,,0.0,0,0
962,1994-05-31,25.26984126984127,1,1,1,1,"gas,gold,oil,silver",275.89384959884063,5.620016188835733,0.0,0.01,3.7983169438271784,1.334558059099784,0.0,0.018,0.0,0,0
963,1994-06-03,25.28174603174603,1,0,1,1,"gas,gold,oil",281.0328147828302,5.638471441102242,0.0,0.01,,,,,0.0,0,0
964,1994-06-08,25.293650793650794,1,0,1,1,"gas,gold,oil",277.6198935870075,5.6262528888424,0.0,0.01,,,,,0.0,0,0
965,1994-06-13,25.305555555555557,1,1,1,0,"gas,gold,silver",276.3039368117798,5.621501480151353,0.0,0.01,3.817083435349933,1.3394866324054937,0.0,0.018,0.0,0,0
966,1994-06-16,25.317460317460316,1,1,0,1,"gold,oil,silver",278.8138836819548,5.630544475644893,0.0,0.01,3.981412658195588,1.3816366955654364,0.0,0.018,0.0,0,0
967,1994-06-21,25.32936507936508,1,1,1,1,"gas,gold,oil,silver",276.3404357336589,5.621633568429983,0.0,0.01,3.917847729815231,1.365542454503518,0.0,0.018,0.0,0,0
968,1994-06-23,25.33730158730159,1,0,0,0,gold,273.66211670903107,5.611894194735136,0.0,0.01,,,,,0.0,0,0
969,1994-06-28,25.349206349206348,1,1,0,1,"gold,oil,silver",278.61834118606095,5.6298428925817285,0.0,0.01,4.092923533858405,1.4092595151609182,0.0,0.018,0.0,0,0
970,1994-07-01,25.36111111111111,1,1,1,1,"gas,gold,oil,silver",274.00403781666455,5.613142842836658,0.0,0.01,3.903946684890132,1.3619880119233048,0.0,0.018,0.0,0,0
971,1994-07-06,25.373015873015873,1,1,1,1,"gas,gold,oil,silver",281.6271577906094,5.64058406065154,0.0,0.01,4.072133696428167,1.4041671118202697,0.0,0.018,0.0,0,0
972,1994-07-11,25.384920634920636,1,1,0,1,"gold,oil,silver",280.0302258683128,5.634897546872807,0.0,0.01,3.9533009680817655,1.3745509180420972,0.0,0.018,0.0,0,0
973,1994-07-14,25.396825396825395,1,1,0,1,"gold,oil,silver",282.01564107865994,5.6419625342179405,0.0,0.01,4.035719873570881,1.3951846931378122,0.0,0.018,0.0,0,0
974,1994-07-19,25.408730158730158,1,1,1,1,"gas,gold,oil,silver",281.1630536023116,5.638934762976824,0.0,0.01,4.055443260632358,1.40005999370973,0.0,0.018,0.0,0,0
975,1994-07-22,25.42063492063492,1,1,1,1,"gas,gold,oil,silver",287.4527302530556,5.661058430208418,0.0,0.01,4.188144475954145,1.4322577900145381,0.0,0.018,0.0,0,0
976,1994-07-26,25.428571428571427,1,1,1,1,"gas,gold,oil,silver",290.71497421248307,5.672343317117045,0.0,0.01,4.279921402304558,1.453934645477553,0.0,0.018,0.0,0,0
977,1994-07-29,25.44047619047619,1,1,1,1,"gas,gold,oil,silver",289.33905222121746,5.667599191538436,0.0,0.01,4.098224148916223,1.4105537454697812,0.0,0.018,0.0,0,0
978,1994-08-03,25.452380952380953,0,0,1,1,"gas,oil",,,,,,,,,0.0,0,0
979,1994-08-08,25.464285714285715,1,1,1,1,"gas,gold,oil,silver",283.6642625622365,5.6477913647656015,0.0,0.01,3.8055080753717547,1.3364495107495338,0.0,0.018,0.0,0,0
980,1994-08-11,25.476190476190474,1,0,0,1,"gold,oil",283.53642476966985,5.647340597347344,0.0,0.01,,,,,0.0,0,0
981,1994-08-16,25.488095238095237,0,1,1,1,"gas,oil,silver",,,,,3.693201089595381,1.306493585943743,0.0,0.018,0.0,0,0
982,1994-08-19,25.5,1,1,1,1,"gas,gold,oil,silver",286.84321476544466,5.658935776472992,0.0,0.01,3.698495792260194,1.3079261943569387,0.0,0.018,0.0,0,0
983,1994-08-24,25.511904761904763,1,1,1,1,"gas,gold,oil,silver",282.13675268798494,5.642391892003261,0.0,0.01,3.629412633778931,1.2890708263079633,0.0,0.018,0.0,0,0
984,1994-08-26,25.51984126984127,1,1,1,1,"gas,gold,oil,silver",279.54857866144806,5.633176083079289,0.0,0.01,3.5423142068604565,1.264780244308358,0.0,0.018,0.0,0,0
985,1994-08-31,25.53174603174603,1,0,0,0,gold,277.4800539801335,5.625749053054106,0.0,0.01,,,,,0.0,0,0
986,1994-09-05,25.543650793650794,1,1,1,1,"gas,gold,oil,silver",279.784928065287,5.634021193965955,0.0,0.01,3.5175952412430247,1.2577775860415608,0.0,0.018,0.0,0,0
987,1994-09-08,25.555555555555557,0,0,1,1,"gas,oil",,,,,,,,,0.0,0,0
988,1994-09-13,25.567460317460316,1,1,1,1,"gas,gold,oil,silver",278.1026048213357,5.627990127687732,0.0,0.01,3.4734506081467282,1.245148511428777,0.0,0.018,0.0,0,0
989,1994-09-16,25.57936507936508,1,1,1,1,"gas,gold,oil,silver",278.5488098108379,5.629593303655104,0.0,0.01,3.553181508056706,1.2678434015929616,0.0,0.018,0.0,0,0
990,1994-09-21,25.591269841269842,1,1,0,1,"gold,oil,silver",278.9988928603783,5.6312078135711205,0.0,0.01,3.5504554272402506,1.2670758846223986,0.0,0.018,0.0,0,0
